value,time
38.1,7353
38.07,7354
39.79,7355
39.32,7356
39.78,7357
40.77,7358
40.67,7359
40.8,7360
41.69,7361
40.94,7362
41.15,7363
41.74,7364
42.76,7365
40.14,7366
41.03,7367
41.05,7368
40.82,7369
40.72,7370
41.27,7371
42.72,7372
42.18,7373
80.52,7374
40.79,7375
41.49,7376
41.5,7377
44.07,7378
45.92,7379
45.8,7380
45.91,7381
44.29,7382
44.21,7383
43.42,7384
43.71,7385
42.5,7386
42.63,7387
43.36,7388
42.18,7389
42.29,7390
42.36,7391
42.8,7392
41.7,7393
42.43,7394
42.72,7395
41.82,7396
40.95,7397
40.79,7398
39.3,7399
38.43,7400
38.62,7401
39.72,7402
40.67,7403
39.99,7404
41.77,7405
41.75,7406
42.61,7407
44.14,7408
43.52,7409
45.25,7410
45.77,7411
45.89,7412
46.1,7413
47.79,7414
47.81,7415
47.13,7416
46.1,7417
47.11,7418
47.57,7419
46.78,7420
45.1,7421
46.53,7422
45.8,7423
44.31,7424
44.19,7425
45.15,7426
45.6,7427
46.82,7428
45.93,7429
46.31,7430
46.03,7431
47.38,7432
47.77,7433
46.95,7434
45.62,7435
45.56,7436
44.29,7437
45.0,7438
45.68,7439
45.57,7440
46.36,7441
48.21,7442
49.55,7443
50.23,7444
50.31,7445
49.21,7446
49.84,7447
51.06,7448
50.76,7449
51.01,7450
50.95,7451
50.79,7452
49.31,7453
49.29,7454
49.66,7455
49.33,7456
48.13,7457
45.83,7458
45.21,7459
46.03,7460
46.08,7461
48.1,7462
46.25,7463
46.35,7464
45.04,7465
44.45,7466
43.49,7467
45.16,7468
45.17,7469
45.66,7470
44.53,7471
45.25,7472
44.55,7473
42.65,7474
42.72,7475
43.86,7476
41.42,7477
40.45,7478
42.42,7479
40.58,7480
39.88,7481
41.12,7482
40.59,7483
41.72,7484
40.07,7485
38.92,7486
38.68,7487
39.23,7488
39.12,7489
38.76,7490
39.6,7491
39.66,7492
39.36,7493
37.33,7494
38.97,7495
38.59,7496
37.95,7497
37.44,7498
36.53,7499
36.13,7500
36.44,7501
37.31,7502
37.65,7503
38.58,7504
37.91,7505
37.02,7506
38.0,7507
39.14,7508
37.88,7509
37.72,7510
37.95,7511
37.95,7512
38.12,7513
36.95,7514
37.3,7515
36.11,7516
36.05,7517
37.34,7518
35.89,7519
35.13,7520
34.68,7521
35.12,7522
33.14,7523
33.3,7524
33.25,7525
32.75,7526
32.26,7527
31.77,7528
32.76,7529
31.74,7530
31.52,7531
33.73,7532
33.95,7533
33.52,7534
34.1,7535
33.57,7536
33.45,7537
34.21,7538
35.42,7539
36.95,7540
36.45,7541
37.47,7542
38.39,7543
38.91,7544
39.86,7545
41.51,7546
40.21,7547
41.1,7548
41.85,7549
41.62,7550
41.85,7551
42.55,7552
41.14,7553
40.12,7554
41.29,7555
41.4,7556
42.4,7557
43.27,7558
43.76,7559
43.81,7560
42.81,7561
41.56,7562
40.57,7563
41.11,7564
42.35,7565
42.18,7566
42.12,7567
42.84,7568
40.93,7569
40.21,7570
42.57,7571
40.11,7572
42.48,7573
40.82,7574
40.59,7575
41.15,7576
42.37,7577
42.87,7578
44.65,7579
44.65,7580
45.71,7581
47.54,7582
45.37,7583
43.92,7584
43.12,7585
43.15,7586
44.22,7587
42.43,7588
41.79,7589
43.0,7590
42.9,7591
42.56,7592
42.93,7593
41.97,7594
42.28,7595
42.52,7596
41.16,7597
42.39,7598
44.56,7599
44.59,7600
43.22,7601
43.27,7602
43.16,7603
42.81,7604
41.61,7605
41.47,7606
41.86,7607
41.85,7608
41.53,7609
41.37,7610
41.45,7611
41.12,7612
41.46,7613
42.66,7614
43.27,7615
43.41,7616
42.55,7617
41.51,7618
41.07,7619
42.3,7620
42.79,7621
42.55,7622
42.69,7623
43.34,7624
44.34,7625
44.66,7626
43.84,7627
42.74,7628
42.9,7629
43.59,7630
44.63,7631
44.55,7632
44.1,7633
43.9,7634
44.83,7635
44.96,7636
45.1,7637
44.29,7638
43.28,7639
41.05,7640
42.34,7641
44.0,7642
43.95,7643
44.97,7644
45.54,7645
45.67,7646
45.72,7647
46.89,7648
46.85,7649
46.6,7650
46.94,7651
47.23,7652
48.33,7653
48.69,7654
50.19,7655
50.97,7656
51.61,7657
51.48,7658
51.25,7659
51.55,7660
49.0,7661
47.74,7662
47.94,7663
49.34,7664
49.34,7665
48.3,7666
48.11,7667
49.12,7668
49.21,7669
48.81,7670
50.36,7671
51.54,7672
52.59,7673
54.12,7674
54.2,7675
54.45,7676
55.68,7677
54.73,7678
55.85,7679
57.17,7680
55.9,7681
53.69,7682
52.9,7683
52.24,7684
51.62,7685
51.78,7686
50.42,7687
48.92,7688
49.9,7689
50.52,7690
50.02,7691
50.29,7692
50.7,7693
52.43,7694
52.4,7695
52.73,7696
52.3,7697
52.83,7698
52.07,7699
53.13,7700
52.93,7701
54.36,7702
55.92,7703
56.2,7704
55.65,7705
56.74,7706
56.03,7707
55.9,7708
55.79,7709
56.12,7710
58.23,7711
59.4,7712
55.94,7713
54.47,7714
54.7,7715
54.01,7716
54.97,7717
56.22,7718
56.54,7719
55.08,7720
57.41,7721
57.43,7722
58.85,7723
56.55,7724
57.02,7725
57.74,7726
58.01,7727
59.21,7728
58.13,7729
58.74,7730
59.62,7731
58.29,7732
56.04,7733
56.52,7734
58.31,7735
58.0,7736
58.63,7737
60.06,7738
58.89,7739
58.0,7740
58.63,7741
58.0,7742
58.39,7743
58.25,7744
55.78,7745
54.77,7746
54.92,7747
55.25,7748
53.63,7749
55.42,7750
56.68,7751
55.83,7752
53.9,7753
54.57,7754
55.28,7755
55.01,7756
54.91,7757
53.29,7758
53.28,7759
54.46,7760
54.08,7761
53.79,7762
52.03,7763
51.7,7764
51.61,7765
52.21,7766
51.24,7767
51.54,7768
51.14,7769
117.16,7770
50.89,7771
51.45,7772
50.75,7773
50.66,7774
50.28,7775
52.4,7776
53.21,7777
53.41,7778
53.46,7779
54.07,7780
53.31,7781
55.06,7782
57.02,7783
55.82,7784
55.79,7785
57.37,7786
57.4,7787
57.84,7788
58.56,7789
58.04,7790
57.07,7791
57.14,7792
56.51,7793
56.74,7794
57.37,7795
55.52,7796
56.23,7797
55.39,7798
55.49,7799
54.03,7800
54.08,7801
54.55,7802
55.71,7803
54.77,7804
54.74,7805
56.79,7806
57.41,7807
57.69,7808
58.86,7809
58.32,7810
59.23,7811
61.06,7812
61.08,7813
60.43,7814
58.99,7815
59.14,7816
58.7,7817
57.74,7818
58.25,7819
59.6,7820
60.23,7821
58.65,7822
58.3,7823
57.96,7824
58.54,7825
60.54,7826
61.66,7827
62.43,7828
62.25,7829
62.97,7830
63.4,7831
63.82,7832
62.05,7833
63.29,7834
62.92,7835
61.63,7836
62.56,7837
61.14,7838
60.78,7839
59.44,7840
58.64,7841
59.4,7842
60.02,7843
59.36,7844
59.74,7845
58.91,7846
61.67,7847
62.2,7848
62.41,7849
63.05,7850
63.69,7851
63.97,7852
64.73,7853
63.67,7854
61.53,7855
62.49,7856
61.74,7857
61.87,7858
62.54,7859
63.47,7860
62.29,7861
61.8,7862
62.13,7863
63.29,7864
62.02,7865
60.59,7866
60.12,7867
60.6,7868
61.91,7869
59.14,7870
59.91,7871
58.4,7872
59.96,7873
60.22,7874
60.96,7875
60.11,7876
60.44,7877
61.07,7878
61.28,7879
60.76,7880
61.03,7881
61.23,7882
60.56,7883
59.95,7884
61.5,7885
62.01,7886
61.75,7887
62.29,7888
61.46,7889
60.98,7890
59.74,7891
58.3,7892
57.18,7893
57.2,7894
57.68,7895
58.53,7896
57.86,7897
59.23,7898
58.97,7899
59.71,7900
59.46,7901
59.7,7902
60.97,7903
60.57,7904
60.33,7905
60.23,7906
60.48,7907
60.71,7908
61.29,7909
61.63,7910
60.52,7911
59.41,7912
60.04,7913
61.18,7914
62.41,7915
63.06,7916
65.22,7917
66.07,7918
65.71,7919
63.89,7920
63.42,7921
64.3,7922
63.48,7923
61.96,7924
61.81,7925
63.91,7926
65.5,7927
65.1,7928
65.88,7929
66.96,7930
67.07,7931
66.28,7932
66.8,7933
68.57,7934
68.92,7935
69.81,7936
69.39,7937
67.57,7938
68.48,7939
67.61,7940
67.59,7941
68.62,7942
67.84,7943
68.31,7944
68.75,7945
68.42,7946
67.38,7947
68.08,7948
69.7,7949
69.95,7950
71.32,7951
71.93,7952
71.89,7953
71.72,7954
72.02,7955
69.11,7956
69.38,7957
67.61,7958
67.05,7959
67.47,7960
67.73,7961
67.5,7962
67.45,7963
68.01,7964
67.59,7965
67.45,7966
64.91,7967
65.5,7968
64.61,7969
63.59,7970
62.27,7971
62.36,7972
62.84,7973
62.84,7974
61.86,7975
59.75,7976
59.76,7977
59.07,7978
60.12,7979
60.03,7980
60.67,7981
61.34,7982
61.74,7983
63.72,7984
62.54,7985
62.06,7986
60.21,7987
59.99,7988
60.36,7989
60.45,7990
59.3,7991
59.92,7992
59.4,7993
59.3,7994
57.15,7995
57.01,7996
56.23,7997
55.48,7998
54.7,7999
53.96,8000
54.3,8001
55.79,8002
56.37,8003
56.54,8004
55.74,8005
54.9,8006
55.43,8007
54.5,8008
53.41,8009
52.23,8010
52.98,8011
51.62,8012
52.79,8013
51.84,8014
48.07,8015
49.55,8016
48.2,8017
46.08,8018
46.03,8019
45.02,8020
46.0,8021
47.28,8022
45.53,8023
45.44,8024
45.35,8025
45.32,8026
45.98,8027
46.73,8028
47.84,8029
48.58,8030
49.89,8031
49.98,8032
50.5,8033
49.07,8034
49.44,8035
49.48,8036
49.52,8037
49.25,8038
49.79,8039
49.19,8040
48.35,8041
46.87,8042
48.04,8043
48.76,8044
48.48,8045
48.55,8046
49.21,8047
49.46,8048
47.12,8049
47.72,8050
47.52,8051
46.0,8052
45.76,8053
45.72,8054
45.66,8055
45.79,8056
44.82,8057
44.58,8058
44.87,8059
43.96,8060
42.6,8061
41.72,8062
40.63,8063
39.39,8064
39.21,8065
40.15,8066
40.77,8067
40.34,8068
41.07,8069
42.76,8070
43.18,8071
42.86,8072
42.32,8073
42.22,8074
42.8,8075
41.1,8076
40.57,8077
41.78,8078
40.87,8079
42.08,8080
43.49,8081
43.01,8082
43.15,8083
44.57,8084
44.6,8085
45.9,8086
46.28,8087
45.34,8088
45.15,8089
45.19,8090
44.26,8091
42.98,8092
41.36,8093
41.6,8094
39.92,8095
38.6,8096
40.02,8097
37.34,8098
34.45,8099
34.81,8100
34.41,8101
35.0,8102
35.17,8103
35.27,8104
34.54,8105
35.18,8106
35.38,8107
36.68,8108
35.86,8109
35.78,8110
37.53,8111
37.23,8112
36.82,8113
37.04,8114
36.13,8115
36.39,8116
37.22,8117
35.86,8118
35.4,8119
36.47,8120
38.53,8121
38.82,8122
39.61,8123
40.36,8124
39.97,8125
40.76,8126
40.69,8127
40.92,8128
40.94,8129
43.14,8130
42.88,8131
43.19,8132
44.36,8133
45.85,8134
46.9,8135
45.91,8136
46.28,8137
47.03,8138
48.71,8139
47.96,8140
47.29,8141
47.1,8142
47.1,8143
46.25,8144
46.45,8145
46.18,8146
46.07,8147
46.16,8148
46.63,8149
48.88,8150
47.77,8151
46.71,8152
45.66,8153
44.83,8154
45.43,8155
45.86,8156
47.77,8157
48.36,8158
47.27,8159
47.98,8160
47.71,8161
48.28,8162
49.95,8163
48.19,8164
48.81,8165
49.8,8166
51.0,8167
50.53,8168
49.08,8169
48.49,8170
50.21,8171
49.21,8172
48.17,8173
48.78,8174
47.86,8175
46.61,8176
46.41,8177
44.53,8178
44.49,8179
44.69,8180
44.33,8181
45.0,8182
44.0,8183
43.73,8184
43.61,8185
43.25,8186
42.85,8187
42.29,8188
42.08,8189
43.28,8190
42.33,8191
43.65,8192
42.74,8193
44.27,8194
45.66,8195
44.89,8196
45.47,8197
45.48,8198
45.09,8199
45.72,8200
45.72,8201
43.8,8202
44.26,8203
43.65,8204
45.1,8205
45.02,8206
43.71,8207
45.49,8208
45.4,8209
45.05,8210
45.65,8211
44.82,8212
45.77,8213
45.59,8214
45.07,8215
45.74,8216
44.42,8217
45.96,8218
46.18,8219
46.13,8220
49.41,8221
50.69,8222
50.14,8223
51.38,8224
49.03,8225
49.01,8226
51.76,8227
52.17,8228
51.89,8229
51.19,8230
52.53,8231
54.0,8232
53.14,8233
52.32,8234
54.75,8235
55.72,8236
54.9,8237
56.41,8238
56.93,8239
57.29,8240
58.91,8241
58.05,8242
57.18,8243
57.35,8244
55.44,8245
54.92,8246
54.09,8247
55.61,8248
57.85,8249
56.75,8250
57.32,8251
57.72,8252
59.91,8253
60.04,8254
59.91,8255
58.71,8256
57.82,8257
59.39,8258
58.99,8259
59.16,8260
58.83,8261
60.69,8262
60.38,8263
60.24,8264
60.91,8265
61.18,8266
62.39,8267
63.29,8268
60.42,8269
59.97,8270
58.51,8271
58.66,8272
58.56,8273
58.23,8274
60.15,8275
62.03,8276
61.12,8277
60.67,8278
60.03,8279
60.08,8280
61.94,8281
61.26,8282
60.23,8283
61.12,8284
61.12,8285
59.39,8286
58.06,8287
58.22,8288
60.8,8289
62.05,8290
61.41,8291
62.05,8292
61.99,8293
62.59,8294
62.39,8295
62.61,8296
63.98,8297
64.41,8298
64.86,8299
65.17,8300
66.39,8301
64.88,8302
68.08,8303
69.57,8304
69.42,8305
68.46,8306
67.57,8307
67.09,8308
66.34,8309
66.42,8310
67.18,8311
64.86,8312
65.96,8313
63.97,8314
62.86,8315
62.47,8316
61.77,8317
63.07,8318
64.78,8319
64.0,8320
65.1,8321
65.07,8322
66.4,8323
65.6,8324
66.31,8325
65.96,8326
65.66,8327
65.56,8328
65.83,8329
64.74,8330
64.36,8331
65.76,8332
66.4,8333
65.31,8334
65.62,8335
63.83,8336
64.43,8337
64.41,8338
63.3,8339
64.67,8340
61.35,8341
62.26,8342
62.47,8343
61.97,8344
60.86,8345
60.56,8346
60.51,8347
60.84,8348
61.42,8349
58.84,8350
59.16,8351
58.84,8352
57.91,8353
57.77,8354
56.51,8355
56.82,8356
58.63,8357
60.16,8358
60.83,8359
62.02,8360
60.95,8361
60.68,8362
62.4,8363
62.67,8364
62.88,8365
61.13,8366
62.12,8367
62.62,8368
62.01,8369
63.78,8370
62.89,8371
62.85,8372
63.06,8373
62.76,8374
63.99,8375
62.61,8376
63.34,8377
62.54,8378
63.91,8379
64.65,8380
65.06,8381
64.18,8382
64.14,8383
63.11,8384
64.64,8385
66.68,8386
66.73,8387
67.33,8388
65.86,8389
65.59,8390
65.04,8391
62.84,8392
62.49,8393
62.94,8394
64.04,8395
64.91,8396
64.61,8397
65.87,8398
66.16,8399
67.58,8400
69.26,8401
68.2,8402
66.05,8403
66.83,8404
66.4,8405
67.48,8406
68.06,8407
67.87,8408
69.37,8409
68.93,8410
69.22,8411
69.29,8412
67.66,8413
67.09,8414
67.41,8415
68.62,8416
68.38,8417
68.8,8418
69.28,8419
68.55,8420
67.74,8421
67.32,8422
68.27,8423
68.53,8424
67.48,8425
68.28,8426
69.33,8427
69.42,8428
68.02,8429
69.56,8430
67.89,8431
65.87,8432
66.63,8433
67.72,8434
67.2,8435
66.34,8436
65.57,8437
66.41,8438
68.48,8439
68.7,8440
69.52,8441
70.45,8442
70.38,8443
72.14,8444
73.08,8445
74.53,8446
76.06,8447
75.36,8448
73.24,8449
73.81,8450
73.85,8451
74.54,8452
72.82,8453
72.86,8454
73.4,8455
73.08,8456
71.84,8457
71.04,8458
70.8,8459
70.64,8460
70.79,8461
69.84,8462
69.02,8463
67.71,8464
68.56,8465
70.74,8466
71.43,8467
72.02,8468
72.63,8469
72.75,8470
72.97,8471
73.01,8472
73.55,8473
73.49,8474
74.51,8475
75.02,8476
75.29,8477
75.27,8478
74.51,8479
74.58,8480
74.07,8481
73.85,8482
72.58,8483
72.33,8484
72.32,8485
70.9,8486
72.3,8487
70.87,8488
70.87,8489
69.86,8490
70.33,8491
69.88,8492
71.16,8493
70.57,8494
70.68,8495
72.37,8496
71.76,8497
72.24,8498
72.72,8499
71.77,8500
71.66,8501
73.39,8502
73.37,8503
76.03,8504
75.27,8505
74.56,8506
72.75,8507
72.49,8508
71.17,8509
70.9,8510
71.04,8511
72.55,8512
70.04,8513
70.19,8514
70.44,8515
70.29,8516
69.26,8517
68.29,8518
67.71,8519
66.27,8520
67.0,8521
65.56,8522
63.56,8523
64.17,8524
63.75,8525
64.43,8526
63.49,8527
64.41,8528
63.63,8529
64.01,8530
64.41,8531
62.87,8532
62.39,8533
62.22,8534
61.71,8535
64.19,8536
62.05,8537
61.52,8538
63.39,8539
62.59,8540
60.06,8541
60.03,8542
59.1,8543
59.25,8544
60.22,8545
61.13,8546
62.82,8547
61.82,8548
61.31,8549
59.35,8550
59.61,8551
58.18,8552
58.88,8553
57.74,8554
58.06,8555
57.5,8556
59.34,8557
60.61,8558
59.63,8559
60.73,8560
60.32,8561
60.13,8562
59.11,8563
58.05,8564
58.98,8565
60.2,8566
59.19,8567
59.41,8568
58.13,8569
56.67,8570
57.1,8571
56.03,8572
56.75,8573
57.23,8574
58.25,8575
58.96,8576
60.16,8577
60.26,8578
59.77,8579
60.89,8580
61.51,8581
60.02,8582
57.99,8583
56.34,8584
55.98,8585
56.73,8586
56.53,8587
55.77,8588
55.17,8589
54.9,8590
56.39,8591
55.58,8592
56.42,8593
55.07,8594
55.28,8595
56.63,8596
57.09,8597
55.12,8598
53.98,8599
53.76,8600
53.85,8601
52.75,8602
52.57,8603
52.21,8604
53.32,8605
51.97,8606
53.53,8607
51.77,8608
53.88,8609
53.16,8610
51.95,8611
53.26,8612
51.47,8613
51.11,8614
51.95,8615
54.59,8616
55.74,8617
55.31,8618
55.56,8619
55.83,8620
57.28,8621
60.53,8622
61.51,8623
59.93,8624
60.29,8625
60.69,8626
60.91,8627
59.13,8628
59.69,8629
60.97,8630
60.99,8631
60.53,8632
60.41,8633
61.19,8634
62.17,8635
61.72,8636
61.59,8637
61.83,8638
62.47,8639
62.56,8640
61.82,8641
60.06,8642
59.8,8643
58.64,8644
58.22,8645
58.9,8646
60.61,8647
60.38,8648
61.01,8649
60.49,8650
59.95,8651
61.17,8652
61.22,8653
63.2,8654
63.89,8655
63.71,8656
63.09,8657
62.93,8658
64.04,8659
64.84,8660
63.84,8661
63.14,8662
63.2,8663
63.74,8664
63.27,8665
62.61,8666
62.88,8667
62.66,8668
62.34,8669
62.07,8670
62.01,8671
64.54,8672
63.84,8673
62.22,8674
62.54,8675
62.15,8676
61.79,8677
61.89,8678
61.41,8679
61.86,8680
61.16,8681
60.82,8682
62.27,8683
61.63,8684
61.26,8685
63.68,8686
63.64,8687
63.49,8688
63.08,8689
63.84,8690
64.62,8691
63.6,8692
62.72,8693
62.29,8694
61.77,8695
60.94,8696
60.99,8697
61.8,8698
60.6,8699
59.3,8700
60.5,8701
60.86,8702
63.75,8703
61.91,8704
61.35,8705
61.21,8706
61.0,8707
61.06,8708
59.29,8709
59.71,8710
63.04,8711
63.4,8712
62.23,8713
62.65,8714
61.11,8715
62.0,8716
62.51,8717
62.71,8718
63.36,8719
63.53,8720
62.5,8721
62.11,8722
61.82,8723
63.79,8724
62.48,8725
62.29,8726
65.04,8727
64.5,8728
66.58,8729
68.23,8730
68.54,8731
67.84,8732
68.32,8733
68.35,8734
67.28,8735
67.56,8736
67.54,8737
67.4,8738
67.81,8739
67.35,8740
67.73,8741
67.75,8742
69.94,8743
69.16,8744
70.07,8745
68.35,8746
67.77,8747
67.71,8748
67.89,8749
69.79,8750
69.8,8751
69.85,8752
71.02,8753
71.79,8754
73.45,8755
73.1,8756
74.03,8757
74.61,8758
73.47,8759
73.74,8760
74.85,8761
74.77,8762
73.57,8763
71.38,8764
70.36,8765
69.49,8766
68.11,8767
68.82,8768
68.46,8769
69.5,8770
69.31,8771
69.72,8772
68.95,8773
68.25,8774
67.61,8775
66.84,8776
66.87,8777
66.29,8778
67.43,8779
68.85,8780
69.66,8781
69.41,8782
71.25,8783
70.71,8784
72.72,8785
71.21,8786
72.17,8787
71.15,8788
70.62,8789
72.19,8790
73.21,8791
74.05,8792
73.16,8793
73.88,8794
74.25,8795
75.22,8796
75.93,8797
76.43,8798
77.52,8799
77.44,8800
77.05,8801
74.76,8802
74.43,8803
74.63,8804
74.66,8805
73.71,8806
76.19,8807
76.79,8808
77.0,8809
76.5,8810
77.23,8811
76.89,8812
76.93,8813
75.78,8814
77.64,8815
78.28,8816
76.37,8817
75.83,8818
73.81,8819
72.63,8820
74.21,8821
73.03,8822
72.25,8823
73.43,8824
73.59,8825
75.2,8826
74.32,8827
74.84,8828
74.68,8829
74.92,8830
75.31,8831
74.8,8832
75.04,8833
74.31,8834
75.15,8835
73.77,8836
73.79,8837
74.79,8838
72.23,8839
71.84,8840
71.54,8841
70.94,8842
72.05,8843
70.19,8844
69.84,8845
68.73,8846
69.5,8847
69.01,8848
68.7,8849
69.44,8850
72.02,8851
72.28,8852
70.53,8853
69.42,8854
69.57,8855
71.16,8856
72.23,8857
73.04,8858
73.26,8859
73.06,8860
74.5,8861
74.76,8862
74.5,8863
76.56,8864
74.5,8865
73.81,8866
74.34,8867
75.11,8868
76.52,8869
78.47,8870
78.21,8871
76.2,8872
75.04,8873
72.76,8874
72.29,8875
73.08,8876
71.97,8877
71.14,8878
71.88,8879
70.79,8880
73.01,8881
72.35,8882
73.54,8883
73.69,8884
75.2,8885
75.34,8886
74.9,8887
74.96,8888
75.73,8889
74.28,8890
73.68,8891
74.2,8892
74.84,8893
73.89,8894
74.15,8895
74.75,8896
75.01,8897
75.7,8898
76.6,8899
75.56,8900
75.43,8901
76.61,8902
75.78,8903
75.58,8904
77.37,8905
76.0,8906
75.44,8907
75.26,8908
76.26,8909
74.59,8910
73.62,8911
72.87,8912
73.26,8913
73.03,8914
71.14,8915
70.44,8916
69.57,8917
70.44,8918
72.04,8919
73.75,8920
74.31,8921
74.23,8922
73.12,8923
71.84,8924
72.05,8925
71.52,8926
71.58,8927
72.08,8928
74.3,8929
75.47,8930
74.96,8931
75.18,8932
74.36,8933
74.17,8934
74.28,8935
71.45,8936
70.72,8937
72.02,8938
73.06,8939
72.71,8940
71.62,8941
70.88,8942
71.8,8943
73.03,8944
72.69,8945
74.0,8946
73.17,8947
71.73,8948
71.23,8949
71.64,8950
72.97,8951
71.6,8952
71.21,8953
72.1,8954
73.27,8955
73.44,8956
73.0,8957
73.21,8958
71.76,8959
71.49,8960
71.45,8961
71.44,8962
70.97,8963
71.9,8964
71.57,8965
71.89,8966
73.16,8967
74.08,8968
74.2,8969
73.44,8970
74.22,8971
74.19,8972
74.81,8973
75.63,8974
75.04,8975
75.08,8976
73.1,8977
72.7,8978
71.16,8979
70.37,8980
70.43,8981
69.84,8982
69.51,8983
68.93,8984
67.92,8985
66.49,8986
65.39,8987
64.07,8988
63.2,8989
63.07,8990
63.48,8991
62.64,8992
62.19,8993
62.48,8994
62.64,8995
63.36,8996
63.49,8997
64.11,8998
65.03,8999
65.08,9000
66.38,9001
65.88,9002
66.33,9003
66.05,9004
67.42,9005
67.63,9006
66.89,9007
67.04,9008
67.25,9009
67.1,9010
68.93,9011
68.59,9012
68.47,9013
68.96,9014
68.58,9015
66.55,9016
66.16,9017
67.11,9018
66.75,9019
67.12,9020
68.93,9021
68.7,9022
69.66,9023
72.04,9024
72.79,9025
72.38,9026
73.73,9027
74.03,9028
73.84,9029
74.24,9030
74.2,9031
74.14,9032
76.04,9033
76.03,9034
76.74,9035
76.73,9036
77.48,9037
79.39,9038
79.5,9039
81.01,9040
81.72,9041
81.75,9042
81.23,9043
82.13,9044
83.07,9045
83.32,9046
81.95,9047
79.51,9048
80.38,9049
80.25,9050
81.04,9051
80.33,9052
80.16,9053
79.96,9054
79.8,9055
79.51,9056
79.44,9057
78.92,9058
78.51,9059
79.04,9060
79.15,9061
79.11,9062
79.83,9063
78.81,9064
78.67,9065
79.31,9066
78.57,9067
77.61,9068
77.82,9069
78.59,9070
78.49,9071
78.06,9072
80.23,9073
80.04,9074
80.75,9075
80.68,9076
82.39,9077
82.17,9078
82.56,9079
81.29,9080
81.69,9081
80.36,9082
82.78,9083
83.84,9084
83.6,9085
83.79,9086
82.58,9087
82.48,9088
81.58,9089
81.76,9090
81.61,9091
80.41,9092
81.22,9093
80.91,9094
81.17,9095
80.18,9096
79.19,9097
77.81,9098
78.25,9099
79.9,9100
81.08,9101
81.34,9102
81.92,9103
80.24,9104
79.33,9105
78.39,9106
77.61,9107
77.57,9108
77.31,9109
77.48,9110
76.89,9111
76.58,9112
77.03,9113
76.14,9114
78.32,9115
79.83,9116
81.37,9117
81.29,9118
80.99,9119
80.45,9120
80.26,9121
81.3,9122
80.58,9123
79.64,9124
80.45,9125
79.79,9126
80.69,9127
82.06,9128
81.43,9129
81.19,9130
81.6,9131
80.76,9132
80.32,9133
81.06,9134
81.35,9135
77.47,9136
77.96,9137
76.14,9138
76.23,9139
77.77,9140
76.18,9141
74.59,9142
73.31,9143
72.38,9144
72.49,9145
72.51,9146
74.35,9147
73.1,9148
72.59,9149
71.58,9150
72.38,9151
71.75,9152
71.46,9153
71.3,9154
71.3,9155
71.64,9156
70.76,9157
70.87,9158
70.54,9159
69.21,9160
69.3,9161
68.34,9162
67.46,9163
65.14,9164
65.33,9165
65.95,9166
66.37,9167
66.37,9168
67.38,9169
65.95,9170
65.65,9171
65.17,9172
64.4,9173
63.4,9174
62.62,9175
62.79,9176
63.91,9177
64.05,9178
64.89,9179
64.19,9180
64.07,9181
64.92,9182
64.27,9183
62.51,9184
62.71,9185
63.13,9186
63.85,9187
63.57,9188
63.29,9189
64.53,9190
65.55,9191
64.89,9192
65.04,9193
64.25,9194
65.36,9195
67.3,9196
66.83,9197
67.56,9198
67.57,9199
67.33,9200
68.12,9201
68.24,9202
69.83,9203
70.93,9204
72.3,9205
71.59,9206
70.82,9207
69.61,9208
68.46,9209
68.44,9210
68.74,9211
69.66,9212
71.21,9213
70.99,9214
72.0,9215
70.97,9216
71.18,9217
71.49,9218
70.48,9219
71.53,9220
70.74,9221
71.02,9222
70.55,9223
70.62,9224
70.68,9225
69.9,9226
69.6,9227
68.56,9228
67.15,9229
66.04,9230
65.97,9231
66.5,9232
67.97,9233
70.0,9234
69.62,9235
70.4,9236
68.44,9237
68.37,9238
66.86,9239
66.87,9240
66.36,9241
64.55,9242
63.75,9243
62.11,9244
60.79,9245
59.83,9246
59.72,9247
60.5,9248
59.78,9249
57.86,9250
58.22,9251
58.5,9252
58.4,9253
59.39,9254
60.4,9255
60.3,9256
60.89,9257
61.24,9258
59.95,9259
60.16,9260
62.25,9261
62.71,9262
63.68,9263
64.18,9264
64.8,9265
65.07,9266
67.32,9267
65.61,9268
62.9,9269
61.61,9270
60.8,9271
61.36,9272
58.98,9273
58.19,9274
56.36,9275
56.35,9276
57.29,9277
56.89,9278
57.44,9279
55.66,9280
55.23,9281
55.07,9282
55.41,9283
56.39,9284
54.44,9285
54.27,9286
53.26,9287
53.78,9288
52.61,9289
51.48,9290
51.71,9291
51.68,9292
49.46,9293
49.98,9294
51.64,9295
51.34,9296
52.7,9297
54.62,9298
55.01,9299
55.87,9300
55.8,9301
56.45,9302
58.24,9303
57.94,9304
60.53,9305
62.15,9306
62.01,9307
60.79,9308
60.66,9309
59.35,9310
58.91,9311
59.24,9312
60.14,9313
59.43,9314
60.26,9315
61.09,9316
63.62,9317
64.28,9318
64.88,9319
65.4,9320
65.76,9321
66.54,9322
64.74,9323
64.68,9324
64.71,9325
64.78,9326
63.46,9327
62.97,9328
62.77,9329
64.43,9330
63.56,9331
62.43,9332
62.0,9333
61.91,9334
62.71,9335
62.44,9336
62.46,9337
63.19,9338
61.77,9339
61.74,9340
63.68,9341
62.86,9342
62.04,9343
61.44,9344
63.27,9345
62.89,9346
63.44,9347
62.46,9348
64.48,9349
64.84,9350
65.49,9351
